,Department,Course,Section,Instructor,Time
2794,CE,204,15,"Au, Jason Won-ge",W 07:10 PM - 09:00 PM
2782,CE,207,01,"Guyader, Andrew C.",T 07:10 AM - 08:00 AM
2801,CE,207,02,"Oo, Htet Htet Nwe",T 04:10 PM - 06:00 PM
2682,CE,207,03,"Rumery, Michael David",T 06:10 PM - 08:00 PM
2806,CE,207,04,"Saleh, Jason Ahmed",W 04:10 PM - 06:00 PM
2802,CE,207,05,"Oo, Htet Htet Nwe",R 05:10 PM - 07:00 PM
2683,CE,207,06,"Rumery, Michael David",R 04:10 PM - 06:00 PM
2684,CE,207,07,"Rumery, Michael David",R 06:10 PM - 08:00 PM
2778,CE,251,01,"El Badawy, Amro",MW 12:10 PM - 02:00 PM
2779,CE,251,03,"El Badawy, Amro",MW 04:10 PM - 06:00 PM
2711,CE,259,01,"Kachlakev, Damian I.",MW 12:10 PM - 03:00 PM
2771,CE,259,02,"Derbidge, Nephi J.",TR 12:10 PM - 03:00 PM
2793,CE,321,01,"Wormley, Kimberley A.",MWF 08:10 AM - 09:00 AM
2689,CE,322,01,"Chatziioanou, Alipios E.",TR 12:10 PM - 03:00 PM
2759,CE,322,02,"Rahim, Ashraf M.",MW 12:10 PM - 03:00 PM
2762,CE,336,01,"Rahman, Shikha",TR 09:10 AM - 11:00 AM
2763,CE,336,02,"Rahman, Shikha",TR 12:10 PM - 02:00 PM
2800,CE,337,02,"Khan, Ashruf Iftikhar",R 03:10 PM - 06:00 PM
2803,CE,337,04,"Petrich, Forrest Thomas",T 03:10 PM - 06:00 PM
2799,CE,337,05,"Hanson, Nathan Thomas",M 08:10 AM - 11:00 AM
2807,CE,337,07,"Siddiqi, Rubia",W 12:10 PM - 03:00 PM
2685,CE,352,01,"Chadwell, Charles B.",TR 07:40 AM - 09:00 AM
2686,CE,352,02,"Chadwell, Charles B.",T 12:10 PM - 03:00 PM
2687,CE,352,03,"Chadwell, Charles B.",R 12:10 PM - 03:00 PM
2707,CE,355,01,"Jansen, Daniel C.",TR 09:40 AM - 11:00 AM
2708,CE,355,03,"Jansen, Daniel C.",R 12:10 PM - 03:00 PM
2709,CE,355,04,"Jansen, Daniel C.",F 12:10 PM - 03:00 PM
915,CE,371,70,"Kolegraff, Stacy Ann",MW 07:40 AM - 09:00 AM
916,CE,371,71,"Kolegraff, Stacy Ann",MW 09:10 AM - 10:00 AM
821,CE,381,02,"Hafez, Dahlia Hisham",MW 06:10 PM - 08:00 PM
2772,CE,382,01,"Derbidge, Nephi J.",W 12:10 PM - 03:00 PM
2773,CE,382,02,"Derbidge, Nephi J.",W 03:10 PM - 06:00 PM
2706,CE,400,07,"Hall, Garrett J.",N/A N/A - N/A
2716,CE,400,11,"Kasper, Eric P.",N/A N/A - N/A
2727,CE,400,15,"Moss, Robb Eric Shedwick",N/A N/A - N/A
2717,CE,407,01,"Kasper, Eric P.",TR 09:40 AM - 11:00 AM
2718,CE,407,03,"Kasper, Eric P.",R 12:10 PM - 03:00 PM
2719,CE,407,05,"Kasper, Eric P.",W 09:10 AM - 12:00 PM
2787,CE,413,01,"Schell, Ralph M.",MW 06:10 PM - 09:00 PM
2780,CE,431,02,"El Badawy, Amro",TR 07:10 AM - 09:00 AM
2733,CE,440,01,"Muleta, Misgana Kebede",MW 06:10 PM - 07:30 PM
2734,CE,440,02,"Muleta, Misgana Kebede",F 08:10 AM - 11:00 AM
2775,CE,454,01,"Devaney, Kevin T.",TR 07:10 AM - 08:00 AM
2776,CE,454,02,"Devaney, Kevin T.",TR 08:10 AM - 11:00 AM
2777,CE,454,03,"Devaney, Kevin T.",TR 12:10 PM - 03:00 PM
2712,CE,459,70,"Kachlakev, Damian I.",MW 04:10 PM - 05:30 PM
2713,CE,459,71,"Kachlakev, Damian I.",F 09:10 AM - 12:00 PM
2728,CE,466,01,"Moss, Robb Eric Shedwick",T 06:10 PM - 08:00 PM
2790,CE,466,02,"Valadao, Paul F.",R 06:10 PM - 09:00 PM
2735,CE,466,03,"Muleta, Misgana Kebede",R 06:10 PM - 09:00 PM
2755,CE,466,04,"Qu, Bing",R 06:10 PM - 09:00 PM
2720,CE,466,05,"Kasper, Eric P.",R 06:10 PM - 09:00 PM
2786,CE,475,02,"Houghton, David J.",MW 10:10 AM - 12:00 PM
2693,CE,481,01,"Fiegel, Gregg L.",MW 02:10 PM - 04:00 PM
2729,CE,493,01,"Moss, Robb Eric Shedwick",N/A N/A - N/A
2688,CE,500,02,"Chadwell, Charles B.",N/A N/A - N/A
2721,CE,500,17,"Lundquist, Trygve J.",N/A N/A - N/A
2751,CE,500,20,"Pande, Anurag",N/A N/A - N/A
2752,CE,523,01,"Pande, Anurag",TR 10:10 AM - 11:00 AM
2753,CE,523,02,"Pande, Anurag",MF 09:10 AM - 12:00 PM
2690,CE,525,01,"Chatziioanou, Alipios E.",MWF 02:10 PM - 03:00 PM
2691,CE,525,03,"Chatziioanou, Alipios E.",T 03:10 PM - 06:00 PM
2736,CE,536,01,"Muleta, Misgana Kebede",MW 03:10 PM - 04:30 PM
2737,CE,536,02,"Muleta, Misgana Kebede",MW 04:40 PM - 06:00 PM
2738,CE,537,01,"Oulton, Rebekah Lynn",MW 12:10 PM - 02:00 PM
2764,CE,539,01,"Rahman, Shikha",TR 04:10 PM - 06:00 PM
2756,CE,553,01,"Qu, Bing",M 12:10 PM - 03:00 PM
2757,CE,553,02,"Qu, Bing",W 12:10 PM - 02:00 PM
2714,CE,556,70,"Kachlakev, Damian I.",MW 04:10 PM - 05:30 PM
2715,CE,556,71,"Kachlakev, Damian I.",F 09:10 AM - 12:00 PM
2710,CE,559,01,"Jansen, Daniel C.",TR 04:10 PM - 06:00 PM
2730,CE,583,01,"Moss, Robb Eric Shedwick",TR 12:10 PM - 02:00 PM
831,CE,585,01,"Popescu, Radu",MW 10:10 AM - 12:00 PM
2722,CE,592,02,"Lundquist, Trygve J.",T 06:10 PM - 07:00 PM
2731,CE,596,14,"Moss, Robb Eric Shedwick",N/A N/A - N/A
2739,CE,596,16,"Oulton, Rebekah Lynn",N/A N/A - N/A
2732,CE,599,15,"Moss, Robb Eric Shedwick",N/A N/A - N/A
2765,CE,599,18,"Rahman, Shikha",N/A N/A - N/A
2754,CE,599,20,"Pande, Anurag",N/A N/A - N/A
2758,CE,599,21,"Qu, Bing",N/A N/A - N/A
3809,CHEM,110,01,"Lehr, Corinne Rita",TR 12:10 PM - 01:30 PM
3810,CHEM,110,02,"Lehr, Corinne Rita",TR 01:40 PM - 03:00 PM
3919,CHEM,110,11,"Morey, Nisa Satumtira",TR 03:10 PM - 04:30 PM
3920,CHEM,110,12,"Morey, Nisa Satumtira",TR 04:40 PM - 06:00 PM
3930,CHEM,110,21,"Venerable II, Grant Delbert",TR 08:10 AM - 09:30 AM
3931,CHEM,110,22,"Venerable II, Grant Delbert",TR 09:40 AM - 11:00 AM
3761,CHEM,111,01,"Campbell, Tammy Y.",MW 04:10 PM - 06:00 PM
3790,CHEM,111,02,"Immoos, Chad E.",T 12:10 PM - 03:00 PM
3921,CHEM,111,03,"Morey, Nisa Satumtira",M 12:10 PM - 03:00 PM
3864,CHEM,111,04,"Aghabali, Amineh",W 12:10 PM - 03:00 PM
3893,CHEM,111,05,"Contu, Francesco",R 12:10 PM - 03:00 PM
3871,CHEM,111,06,"Aleksandrov, Tsvetan Dobromirov",R 08:10 AM - 11:00 AM
3924,CHEM,124,01,"Retsek, Jennifer L.",MWF 12:10 PM - 01:00 PM
3925,CHEM,124,02,"Retsek, Jennifer L.",MWF 01:10 PM - 02:00 PM
3894,CHEM,124,11,"Contu, Francesco",MWF 02:10 PM - 03:00 PM
3895,CHEM,124,12,"Contu, Francesco",MWF 03:10 PM - 04:00 PM
3876,CHEM,124,21,"Alghoul, Zahra",MWF 04:10 PM - 05:00 PM
3877,CHEM,124,22,"Alghoul, Zahra",MWF 05:10 PM - 06:00 PM
3865,CHEM,124,31,"Aghabali, Amineh",TR 06:10 PM - 07:30 PM
3866,CHEM,124,32,"Aghabali, Amineh",TR 07:40 PM - 09:00 PM
3838,CHEM,124,41,"Sapper, Erik D.",MWF 07:10 AM - 08:00 AM
3839,CHEM,124,42,"Sapper, Erik D.",MWF 08:10 AM - 09:00 AM
3900,CHEM,124,51,"Dettmar, Christopher Meyler",MWF 09:10 AM - 10:00 AM
3901,CHEM,124,52,"Dettmar, Christopher Meyler",MWF 10:10 AM - 11:00 AM
3824,CHEM,124,61,"Neff, Grace A.",MWF 12:10 PM - 01:00 PM
3825,CHEM,124,62,"Neff, Grace A.",MWF 01:10 PM - 02:00 PM
3826,CHEM,124,71,"Neff, Grace A.",MWF 02:10 PM - 03:00 PM
3827,CHEM,124,72,"Neff, Grace A.",MWF 03:10 PM - 04:00 PM
3872,CHEM,124,81,"Aleksandrov, Tsvetan Dobromirov",MWF 04:10 PM - 05:00 PM
3873,CHEM,124,82,"Aleksandrov, Tsvetan Dobromirov",MWF 05:10 PM - 06:00 PM
3867,CHEM,124,91,"Aghabali, Amineh",TR 03:10 PM - 04:30 PM
3868,CHEM,124,92,"Aghabali, Amineh",TR 04:40 PM - 06:00 PM
3815,CHEM,124,93,"McDonald, Ashley Ringer",MW 06:10 PM - 07:30 PM
3816,CHEM,124,94,"McDonald, Ashley Ringer",MW 07:40 PM - 09:00 PM
3906,CHEM,125,01,"Illingworth, Melissa Jane",MWF 07:10 AM - 08:00 AM
3907,CHEM,125,02,"Illingworth, Melissa Jane",MWF 08:10 AM - 09:00 AM
3859,CHEM,125,11,"Zigler, David F.",MWF 09:10 AM - 10:00 AM
3860,CHEM,125,12,"Zigler, David F.",MWF 10:10 AM - 11:00 AM
3842,CHEM,125,21,"Scott, Gregory E.",TR 08:10 AM - 09:30 AM
3843,CHEM,125,22,"Scott, Gregory E.",TR 09:40 AM - 11:00 AM
3922,CHEM,125,31,"Retsek, Jennifer L.",TR 12:10 PM - 01:30 PM
3923,CHEM,125,32,"Retsek, Jennifer L.",TR 01:40 PM - 03:00 PM
3848,CHEM,125,41,"Ward, Sandra Marie",TR 03:10 PM - 04:30 PM
3850,CHEM,125,42,"Ward, Sandra Marie",TR 04:40 PM - 06:00 PM
3908,CHEM,125,51,"Illingworth, Melissa Jane",MWF 02:10 PM - 03:00 PM
3909,CHEM,125,52,"Illingworth, Melissa Jane",MWF 03:10 PM - 04:00 PM
3891,CHEM,125,61,"Contu, Francesco",MWF 04:10 PM - 05:00 PM
3892,CHEM,125,62,"Contu, Francesco",MWF 05:10 PM - 06:00 PM
3874,CHEM,125,71,"Alghoul, Zahra",TR 03:10 PM - 04:30 PM
3875,CHEM,125,72,"Alghoul, Zahra",TR 04:40 PM - 06:00 PM
3902,CHEM,125,81,"Erker, Jay C.",TR 06:10 PM - 07:30 PM
3903,CHEM,125,82,"Erker, Jay C.",TR 07:40 PM - 09:00 PM
3817,CHEM,127,51,"McDonald, Ashley Ringer",TR 06:10 PM - 07:30 PM
3818,CHEM,127,52,"McDonald, Ashley Ringer",TR 07:40 PM - 09:00 PM
3869,CHEM,127,61,"Aleksandrov, Tsvetan Dobromirov",MWF 07:10 AM - 08:00 AM
3870,CHEM,127,62,"Aleksandrov, Tsvetan Dobromirov",MWF 08:10 AM - 09:00 AM
3828,CHEM,127,71,"Oza, Javin Pradip",MWF 09:10 AM - 10:00 AM
3829,CHEM,127,72,"Oza, Javin Pradip",MWF 10:10 AM - 11:00 AM
3917,CHEM,127,81,"Morey, Nisa Satumtira",TR 08:10 AM - 09:30 AM
3918,CHEM,127,82,"Morey, Nisa Satumtira",TR 09:40 AM - 11:00 AM
3913,CHEM,127,91,"Mirafzal, Hoda",TR 12:10 PM - 01:30 PM
3914,CHEM,127,92,"Mirafzal, Hoda",TR 01:40 PM - 03:00 PM
3861,CHEM,128,03,"Zoerb, Matthew C.",MWF 12:10 PM - 01:00 PM
3862,CHEM,128,04,"Zoerb, Matthew C.",MWF 01:10 PM - 02:00 PM
3781,CHEM,128,13,"Hagen, John P.",MWF 02:10 PM - 03:00 PM
3782,CHEM,128,14,"Hagen, John P.",MWF 03:10 PM - 04:00 PM
3904,CHEM,128,21,"Erker, Jay C.",MWF 04:10 PM - 05:00 PM
3905,CHEM,128,22,"Erker, Jay C.",MWF 05:10 PM - 06:00 PM
3896,CHEM,128,31,"Dettmar, Christopher Meyler",MWF 07:10 AM - 08:00 AM
3897,CHEM,128,32,"Dettmar, Christopher Meyler",MWF 08:10 AM - 09:00 AM
3806,CHEM,128,41,"Kiste, Alan L.",MWF 09:10 AM - 10:00 AM
3807,CHEM,128,42,"Kiste, Alan L.",MWF 10:10 AM - 11:00 AM
3770,CHEM,128,51,"Fogle, Emily Joyce",MWF 12:10 PM - 01:00 PM
3771,CHEM,128,52,"Fogle, Emily Joyce",MWF 01:10 PM - 02:00 PM
3792,CHEM,128,61,"Jones, Eric Morgan",TR 08:10 AM - 09:30 AM
3793,CHEM,128,62,"Jones, Eric Morgan",TR 09:40 AM - 11:00 AM
3794,CHEM,128,71,"Jones, Eric Morgan",TR 12:10 PM - 01:30 PM
3795,CHEM,128,72,"Jones, Eric Morgan",TR 01:40 PM - 03:00 PM
3915,CHEM,128,81,"Mirafzal, Hoda",TR 06:10 PM - 07:30 PM
3916,CHEM,128,82,"Mirafzal, Hoda",TR 07:40 PM - 09:00 PM
3748,CHEM,200,01,"Bush, Seth D.",N/A N/A - N/A
3763,CHEM,200,02,"Eagon, Scott C.",N/A N/A - N/A
3760,CHEM,200,03,"Fernando, Raymond H.",N/A N/A - N/A
3749,CHEM,201,01,"Bush, Seth D.",F 06:10 PM - 09:00 PM
3878,CHEM,201,02,"Bercovici, Daniel A.",S 08:10 AM - 02:00 PM
3773,CHEM,201,03,"Frantz, Derik K.",S 02:10 PM - 08:00 PM
3879,CHEM,201,04,"Bercovici, Daniel A.",U 08:10 AM - 05:00 PM
3844,CHEM,216,01,"Silvestri, Michael G.",MW 12:10 PM - 02:00 PM
3845,CHEM,216,02,"Silvestri, Michael G.",M 03:10 PM - 06:00 PM
3846,CHEM,216,03,"Silvestri, Michael G.",T 12:10 PM - 03:00 PM
3847,CHEM,216,04,"Silvestri, Michael G.",T 03:10 PM - 06:00 PM
3898,CHEM,216,05,"Dettmar, Christopher Meyler",F 12:10 PM - 03:00 PM
3800,CHEM,216,11,"Kingsbury, Kevin B.",TR 09:10 AM - 11:00 AM
3801,CHEM,216,12,"Kingsbury, Kevin B.",W 08:10 AM - 11:00 AM
3802,CHEM,216,13,"Kingsbury, Kevin B.",W 12:10 PM - 03:00 PM
3803,CHEM,216,14,"Kingsbury, Kevin B.",R 03:10 PM - 06:00 PM
3899,CHEM,216,15,"Dettmar, Christopher Meyler",M 12:10 PM - 03:00 PM
3796,CHEM,217,01,"Kantorowski, Eric J.",TR 12:10 PM - 01:30 PM
3764,CHEM,217,11,"Eagon, Scott C.",TR 08:10 AM - 09:30 AM
3812,CHEM,217,21,"Marlier, John F.",MW 04:10 PM - 05:30 PM
3819,CHEM,217,31,"Meisenheimer, Kristen M.",TR 03:10 PM - 04:30 PM
3774,CHEM,217,41,"Frantz, Derik K.",TR 04:40 PM - 06:00 PM
3820,CHEM,220,01,"Meisenheimer, Kristen M.",M 12:10 PM - 03:00 PM
3932,CHEM,220,02,"Walker, Randon H.",M 03:10 PM - 06:00 PM
3821,CHEM,220,03,"Meisenheimer, Kristen M.",T 08:10 AM - 11:00 AM
3880,CHEM,220,04,"Bercovici, Daniel A.",T 12:10 PM - 03:00 PM
3881,CHEM,220,05,"Bercovici, Daniel A.",T 03:10 PM - 06:00 PM
3822,CHEM,220,07,"Meisenheimer, Kristen M.",W 12:10 PM - 03:00 PM
3933,CHEM,220,08,"Walker, Randon H.",W 03:10 PM - 06:00 PM
3823,CHEM,220,09,"Meisenheimer, Kristen M.",R 08:10 AM - 11:00 AM
3882,CHEM,220,10,"Bercovici, Daniel A.",R 12:10 PM - 03:00 PM
3883,CHEM,220,11,"Bercovici, Daniel A.",R 03:10 PM - 06:00 PM
3884,CHEM,220,12,"Bercovici, Daniel A.",F 08:10 AM - 11:00 AM
3934,CHEM,220,13,"Walker, Randon H.",F 12:10 PM - 03:00 PM
3797,CHEM,221,01,"Kantorowski, Eric J.",MW 08:10 AM - 11:00 AM
3798,CHEM,221,02,"Kantorowski, Eric J.",MW 12:10 PM - 03:00 PM
3885,CHEM,221,03,"Bercovici, Daniel A.",MW 03:10 PM - 06:00 PM
3813,CHEM,221,04,"Marlier, John F.",TR 08:10 AM - 11:00 AM
3814,CHEM,221,05,"Marlier, John F.",TR 12:10 PM - 03:00 PM
3776,CHEM,308,70,"Goodman, Anya L.",TR 12:10 PM - 02:00 PM
3935,CHEM,312,01,"Walker, Randon H.",MTWR 08:10 AM - 09:00 AM
3936,CHEM,312,02,"Walker, Randon H.",M 12:10 PM - 03:00 PM
3937,CHEM,312,04,"Walker, Randon H.",R 03:10 PM - 06:00 PM
3887,CHEM,312,06,"Bohn, Christine Marie",R 12:10 PM - 03:00 PM
3851,CHEM,312,31,"Ward, Sandra Marie",MW 02:10 PM - 04:00 PM
3888,CHEM,312,33,"Bohn, Christine Marie",T 12:10 PM - 03:00 PM
3889,CHEM,312,36,"Bohn, Christine Marie",T 08:10 AM - 11:00 AM
3890,CHEM,312,37,"Bohn, Christine Marie",R 08:10 AM - 11:00 AM
3784,CHEM,312,41,"Haynes II, Martyn Taylor",TR 09:10 AM - 11:00 AM
3785,CHEM,312,42,"Haynes II, Martyn Taylor",W 08:10 AM - 11:00 AM
3786,CHEM,312,43,"Haynes II, Martyn Taylor",F 08:10 AM - 11:00 AM
3787,CHEM,312,44,"Haynes II, Martyn Taylor",F 12:10 PM - 03:00 PM
3926,CHEM,312,51,"Turner, Barbara E.",TR 04:10 PM - 06:00 PM
3927,CHEM,312,52,"Turner, Barbara E.",M 08:10 AM - 11:00 AM
3928,CHEM,312,53,"Turner, Barbara E.",W 12:10 PM - 03:00 PM
3929,CHEM,312,54,"Turner, Barbara E.",W 03:10 PM - 06:00 PM
3852,CHEM,313,21,"Watts, Katharine Rose",MW 10:10 AM - 12:00 PM
3911,CHEM,313,22,"Maj, Magdalena Alicja",T 03:10 PM - 06:00 PM
3912,CHEM,313,23,"Maj, Magdalena Alicja",W 03:10 PM - 06:00 PM
3910,CHEM,313,24,"Illingworth, Melissa Jane",R 08:10 AM - 11:00 AM
3832,CHEM,313,31,"Rice, Margaret S.",TR 04:10 PM - 06:00 PM
3833,CHEM,313,32,"Rice, Margaret S.",W 08:10 AM - 11:00 AM
3834,CHEM,313,33,"Rice, Margaret S.",W 12:10 PM - 03:00 PM
3835,CHEM,313,34,"Rice, Margaret S.",R 12:10 PM - 03:00 PM
3858,CHEM,351,01,"Zhang, Shanju",MWF 08:10 AM - 09:00 AM
3788,CHEM,352,01,"Heying, Michael David",TR 09:40 AM - 11:00 AM
3783,CHEM,354,01,"Hagen, John P.",MW 08:10 AM - 11:00 AM
3789,CHEM,354,02,"Heying, Michael David",MW 12:10 PM - 03:00 PM
3854,CHEM,371,11,"Wilkinson, Steven P.",MW 02:10 PM - 04:00 PM
3855,CHEM,371,13,"Wilkinson, Steven P.",T 12:10 PM - 03:00 PM
3772,CHEM,371,14,"Fogle, Emily Joyce",T 03:10 PM - 06:00 PM
3856,CHEM,371,15,"Wilkinson, Steven P.",R 12:10 PM - 03:00 PM
3853,CHEM,373,01,"Watts, Katharine Rose",TR 01:40 PM - 03:00 PM
3765,CHEM,377,01,"Eagon, Scott C.",TR 03:10 PM - 04:30 PM
3750,CHEM,400,01,"Bush, Seth D.",F 06:10 PM - 09:00 PM
3762,CHEM,400,02,"Campbell, Tammy Y.",S 08:10 AM - 02:00 PM
3766,CHEM,400,03,"Eagon, Scott C.",S 02:10 PM - 08:00 PM
3751,CHEM,400,04,"Bush, Seth D.",U 08:10 AM - 05:00 PM
3799,CHEM,400,05,"Kantorowski, Eric J.",S 08:10 AM - 02:00 PM
3752,CHEM,400,06,"Bush, Seth D.",U 08:10 AM - 02:00 PM
3753,CHEM,401,01,"Bush, Seth D.",F 06:10 PM - 09:00 PM
3767,CHEM,401,03,"Eagon, Scott C.",S 02:10 PM - 08:00 PM
3768,CHEM,401,04,"Eagon, Scott C.",S 08:10 AM - 02:00 PM
3769,CHEM,401,05,"Eagon, Scott C.",U 08:10 AM - 02:00 PM
3777,CHEM,401,07,"Goodman, Anya L.",S 08:10 AM - 02:00 PM
3775,CHEM,414,01,"Frantz, Derik K.",MW 04:10 PM - 05:30 PM
3811,CHEM,439,01,"Lehr, Corinne Rita",MWF 11:10 AM - 12:00 PM
3791,CHEM,439,02,"Immoos, Chad E.",TR 08:10 AM - 11:00 AM
3863,CHEM,439,03,"Zoerb, Matthew C.",TR 12:10 PM - 03:00 PM
3840,CHEM,445,70,"Sapper, Erik D.",TR 08:10 AM - 09:30 AM
3841,CHEM,448,70,"Sapper, Erik D.",MW 12:10 PM - 03:00 PM
3754,CHEM,459,01,"Bush, Seth D.",R 04:10 PM - 06:00 PM
3755,CHEM,461,01,"Bush, Seth D.",N/A N/A - N/A
3756,CHEM,463,01,"Bush, Seth D.",N/A N/A - N/A
3808,CHEM,466,01,"Kiste, Alan L.",M 06:10 PM - 08:00 PM
3778,CHEM,474,01,"Goodman, Anya L.",M 09:10 AM - 10:00 AM
3779,CHEM,474,02,"Goodman, Anya L.",WF 08:10 AM - 11:00 AM
3780,CHEM,474,03,"Goodman, Anya L.",WF 12:10 PM - 03:00 PM
3745,CHEM,500,01,"Bush, Seth D.",N/A N/A - N/A
3836,CHEM,545,70,"Sapper, Erik D.",TR 08:10 AM - 09:30 AM
3837,CHEM,548,70,"Sapper, Erik D.",MW 12:10 PM - 03:00 PM
3857,CHEM,590,01,"Zhang, Shanju",F 10:10 AM - 11:00 AM
3746,CHEM,598,01,"Bush, Seth D.",N/A N/A - N/A
3747,CHEM,599,01,"Bush, Seth D.",N/A N/A - N/A
3804,CHEM,P128,41,"Kiste, Alan L.",MWF 09:10 AM - 10:00 AM
3805,CHEM,P128,42,"Kiste, Alan L.",MWF 10:10 AM - 11:00 AM
3849,CHEM,P312,31,"Ward, Sandra Marie",MW 02:10 PM - 04:00 PM
3886,CHEM,P312,37,"Bohn, Christine Marie",R 08:10 AM - 11:00 AM
3830,CHEM,P313,31,"Rice, Margaret S.",TR 04:10 PM - 06:00 PM
3831,CHEM,P313,33,"Rice, Margaret S.",W 12:10 PM - 03:00 PM
2453,CHIN,102,03,"Matarrese, Teresiana",MTW 01:10 PM - 02:00 PM
2454,CHIN,102,04,"Matarrese, Teresiana",R 01:10 PM - 02:00 PM
2459,CHIN,202,03,"Pai, Su-Chin",TR 04:10 PM - 05:30 PM
2460,CHIN,202,04,"Pai, Su-Chin",TR 05:40 PM - 06:00 PM
2461,CHIN,P202,03,"Pai, Su-Chin",TR 04:10 PM - 05:30 PM
2462,CHIN,P202,04,"Pai, Su-Chin",TR 05:40 PM - 06:00 PM
904,CM,102,01,"Banks, Christi C.",TR 04:10 PM - 05:00 PM
929,CM,102,02,"Roy, Terry M.",TR 08:10 AM - 09:00 AM
908,CM,113,03,"Brinkman, Eric J.",MW 08:10 AM - 09:00 AM
905,CM,113,04,"Banks, Christi C.",TR 09:10 AM - 10:00 AM
926,CM,114,04,"Redden, Paul Eugene",MW 12:10 PM - 03:00 PM
909,CM,114,05,"Brinkman, Eric J.",TR 08:10 AM - 11:00 AM
887,CM,114,06,"Jones, Barry K.",MW 09:10 AM - 12:00 PM
930,CM,115,07,"Speidel, Elbert",MTWR 07:10 AM - 10:00 AM
931,CM,115,08,"Speidel, Elbert",MTWR 10:10 AM - 11:00 AM
900,CM,115,09,"Weber, Paul A.",MTWR 12:10 PM - 03:00 PM
901,CM,115,10,"Weber, Paul A.",MTWR 03:10 PM - 04:00 PM
911,CM,115,11,"Knight, Daniel Jack",MTWR 12:10 PM - 03:00 PM
912,CM,115,12,"Knight, Daniel Jack",MTWR 03:10 PM - 04:00 PM
917,CM,214,01,"Kolegraff, Stacy Ann",MTW 01:10 PM - 03:00 PM
918,CM,214,02,"Kolegraff, Stacy Ann",MTWR 03:10 PM - 04:00 PM
927,CM,214,03,"Robinson, Michal Roger",MW 09:10 AM - 12:00 PM
928,CM,214,04,"Robinson, Michal Roger",MW 12:10 PM - 01:00 PM
922,CM,232,01,"Redden, Paul Eugene",MW 04:10 PM - 05:30 PM
923,CM,232,02,"Redden, Paul Eugene",TR 04:10 PM - 05:30 PM
880,CM,280,01,"Hailer, Jason Donald",TR 04:10 PM - 06:00 PM
881,CM,280,02,"Hailer, Jason Donald",MW 04:10 PM - 06:00 PM
906,CM,313,01,"Boucher, Edward M.",M 12:10 PM - 03:00 PM
907,CM,313,02,"Boucher, Edward M.",M 03:10 PM - 04:00 PM
884,CM,314,01,"Jones, Barry K.",M 12:10 PM - 03:00 PM
885,CM,314,02,"Jones, Barry K.",M 03:10 PM - 04:00 PM
882,CM,314,03,"Hailer, Jason Donald",M 08:10 AM - 11:00 AM
883,CM,314,04,"Hailer, Jason Donald",M 11:10 AM - 12:00 PM
888,CM,317,80,"Kelting, Scott David",N/A N/A - N/A
889,CM,317,82,"Kelting, Scott David",N/A N/A - N/A
896,CM,334,01,"Starzyk, Gregory F.",MW 10:10 AM - 12:00 PM
913,CM,334,03,"Knight, Daniel Jack",MW 09:10 AM - 11:00 AM
919,CM,335,01,"Kolegraff, Stacy Ann",TR 09:10 AM - 11:00 AM
914,CM,335,02,"Knight, Daniel Jack",MW 04:10 PM - 06:00 PM
920,CM,371,70,"Kolegraff, Stacy Ann",MW 07:40 AM - 09:00 AM
921,CM,371,71,"Kolegraff, Stacy Ann",MW 09:10 AM - 10:00 AM
890,CM,400,01,"Kelting, Scott David",N/A N/A - N/A
892,CM,411,01,"Simonian, Lonny G.",M 12:10 PM - 03:00 PM
893,CM,411,02,"Simonian, Lonny G.",M 03:10 PM - 04:00 PM
902,CM,413,01,"Banks, Christi C.",M 12:10 PM - 03:00 PM
903,CM,413,02,"Banks, Christi C.",M 03:10 PM - 04:00 PM
897,CM,415,01,"Starzyk, Gregory F.",MTWR 01:10 PM - 04:00 PM
932,CM,423,01,"Speidel, Elbert",TR 04:10 PM - 06:00 PM
891,CM,425,01,"Kelting, Scott David",TR 09:10 AM - 11:00 AM
894,CM,443,01,"Simonian, Lonny G.",MW 08:10 AM - 11:00 AM
879,CM,462,01,"Barlow, Philip L.",N/A N/A - N/A
895,CM,462,02,"Simonian, Lonny G.",N/A N/A - N/A
886,CM,462,03,"Jones, Barry K.",N/A N/A - N/A
933,CM,462,04,"Speidel, Elbert",N/A N/A - N/A
924,CM,462,07,"Redden, Paul Eugene",N/A N/A - N/A
898,CM,462,08,"Starzyk, Gregory F.",N/A N/A - N/A
899,CM,480,01,"Starzyk, Gregory F.",MW 04:10 PM - 06:00 PM
925,CM,P232,02,"Redden, Paul Eugene",TR 04:10 PM - 05:30 PM
1997,COMS,101,01,"Davis, Sheree Twisselman",TR 09:10 AM - 11:00 AM
1998,COMS,101,02,"Davis, Sheree Twisselman",TR 12:10 PM - 02:00 PM
1082,COMS,101,04,"Daubert, Sara Jo",TR 12:10 PM - 02:00 PM
2001,COMS,101,05,"Frisco, Patrick",TR 02:10 PM - 04:00 PM
2002,COMS,101,06,"Frisco, Patrick",TR 07:10 AM - 09:00 AM
2003,COMS,101,07,"Frisco, Patrick",TR 09:10 AM - 11:00 AM
2004,COMS,101,08,"Gerbasi, Suzanne Carol",MW 08:10 AM - 10:00 AM
2005,COMS,101,09,"Gerbasi, Suzanne Carol",MW 12:10 PM - 02:00 PM
2007,COMS,101,10,"Heath, Rebecca Piirto",MW 04:10 PM - 06:00 PM
2008,COMS,101,11,"Heath, Rebecca Piirto",MW 06:10 PM - 08:00 PM
