,Department,Course,Section,Instructor,Time
629,MSL,402,02,"Harris, Kenneth R.",N/A N/A - N/A
630,MSL,410,01,"Harris, Kenneth R.",R 03:10 PM - 05:00 PM
631,MSL,412,01,"Harris, Kenneth R.",MWR 07:10 AM - 08:00 AM
1663,MU,101,01,"Barata, Antonio G.",MWF 08:10 AM - 09:00 AM
1664,MU,101,02,"Barata, Antonio G.",N/A N/A - N/A
1655,MU,101,03,"Arrivee, David C.",MW 01:40 PM - 03:00 PM
1656,MU,101,04,"Arrivee, David C.",N/A N/A - N/A
1692,MU,101,05,"McMahan, Andrew L.",TR 03:10 PM - 04:30 PM
1693,MU,101,06,"McMahan, Andrew L.",N/A N/A - N/A
1771,MU,101,07,"Woodruff, Christopher J.",TR 12:10 PM - 01:30 PM
1772,MU,101,08,"Woodruff, Christopher J.",N/A N/A - N/A
1665,MU,101,09,"Barata, Antonio G.",MWF 09:10 AM - 10:00 AM
1666,MU,101,10,"Barata, Antonio G.",N/A N/A - N/A
1747,MU,103,01,"Kramer, Laura M.",MWF 12:10 PM - 01:20 PM
1748,MU,105,01,"Kramer, Laura M.",MWF 01:30 PM - 02:40 PM
1749,MU,106,01,"Kramer, Laura M.",MWF 09:10 AM - 10:00 AM
1714,MU,120,01,"Russell, Craig H.",MWF 09:10 AM - 10:00 AM
1715,MU,120,02,"Russell, Craig H.",N/A N/A - N/A
1743,MU,150,01,"Hustad, Kenneth J.",N/A N/A - N/A
1728,MU,150,02,"Bachman, James",N/A N/A - N/A
1759,MU,150,04,"Miller, Mark L.",N/A N/A - N/A
1647,MU,150,07,"Spiller, William T.",N/A N/A - N/A
1766,MU,150,10,"Severtson, Paul H.",N/A N/A - N/A
1773,MU,150,12,"Woodruff, Christopher J.",N/A N/A - N/A
1760,MU,150,13,"Miller, Mark L.",N/A N/A - N/A
1720,MU,150,18,"Arthur, Katherine",N/A N/A - N/A
1750,MU,150,19,"Kramer, Laura M.",N/A N/A - N/A
1761,MU,150,20,"Miller, Mark L.",N/A N/A - N/A
1742,MU,150,21,"Galvan, Jennifer Dodson",N/A N/A - N/A
1755,MU,150,24,"Kreitzer, Jacalyn B.",N/A N/A - N/A
1735,MU,152,01,"Davies, Susan A.",TR 01:10 PM - 02:00 PM
1721,MU,154,01,"Arthur, Katherine",M 03:10 PM - 05:00 PM
1729,MU,155,01,"Bachman, James",W 05:10 PM - 07:00 PM
1736,MU,162,01,"Davies, Susan A.",TR 09:10 AM - 10:00 AM
1737,MU,168,01,"Davies, Susan A.",TR 12:10 PM - 01:00 PM
1701,MU,170,01,"Rinzler, Paul E.",MTWF 11:10 AM - 12:00 PM
1702,MU,170,02,"Rinzler, Paul E.",MW 03:10 PM - 04:30 PM
1774,MU,171,01,"Woodruff, Christopher J.",F 02:10 PM - 04:00 PM
1703,MU,171,02,"Rinzler, Paul E.",N/A N/A - N/A
1657,MU,171,03,"Arrivee, David C.",N/A N/A - N/A
1694,MU,171,04,"McMahan, Andrew L.",N/A N/A - N/A
1695,MU,171,05,"McMahan, Andrew L.",N/A N/A - N/A
1730,MU,171,06,"Bachman, James",R 04:40 PM - 06:30 PM
1724,MU,171,07,"Astaire, John Carroll",N/A N/A - N/A
1658,MU,171,09,"Arrivee, David C.",N/A N/A - N/A
1762,MU,171,10,"Miller, Mark L.",N/A N/A - N/A
1775,MU,172,01,"Woodruff, Christopher J.",MW 05:10 PM - 06:30 PM
1696,MU,173,01,"McMahan, Andrew L.",MW 07:10 PM - 09:00 PM
1659,MU,174,01,"Arrivee, David C.",TR 04:40 PM - 06:30 PM
1776,MU,176,01,"Woodruff, Christopher J.",T 07:10 PM - 09:00 PM
1672,MU,181,01,"Davies, Thomas H.",MTWF 11:10 AM - 12:00 PM
1673,MU,183,01,"Davies, Thomas H.",N/A N/A - N/A
1674,MU,185,01,"Davies, Thomas H.",MTWR 04:10 PM - 05:00 PM
1675,MU,186,01,"Davies, Thomas H.",MTWR 03:10 PM - 04:00 PM
1682,MU,188,01,"Habib, Kenneth S.",MW 06:10 PM - 08:00 PM
1676,MU,189,01,"Davies, Thomas H.",T 05:10 PM - 07:00 PM
1648,MU,200,01,"Spiller, William T.",N/A N/A - N/A
1751,MU,200,12,"Kramer, Laura M.",N/A N/A - N/A
1752,MU,211,01,"Kramer, Laura M.",MW 10:10 AM - 11:00 AM
1704,MU,221,01,"Rinzler, Paul E.",MWF 01:10 PM - 02:00 PM
1705,MU,221,02,"Rinzler, Paul E.",N/A N/A - N/A
1683,MU,227,01,"Habib, Kenneth S.",TR 01:40 PM - 03:00 PM
1684,MU,227,02,"Habib, Kenneth S.",N/A N/A - N/A
1716,MU,229,01,"Russell, Craig H.",MWF 12:10 PM - 01:00 PM
1717,MU,229,02,"Russell, Craig H.",N/A N/A - N/A
1744,MU,250,01,"Hustad, Kenneth J.",N/A N/A - N/A
1741,MU,250,05,"Duffy, Suzanne T.",N/A N/A - N/A
1649,MU,250,07,"Spiller, William T.",N/A N/A - N/A
1746,MU,250,08,"Jandula-Hudson, Peter Tomasz",N/A N/A - N/A
1767,MU,250,10,"Severtson, Paul H.",N/A N/A - N/A
1777,MU,250,12,"Woodruff, Christopher J.",N/A N/A - N/A
1763,MU,250,20,"Miller, Mark L.",N/A N/A - N/A
1718,MU,250,22,"Russell, Craig H.",N/A N/A - N/A
1756,MU,250,24,"Kreitzer, Jacalyn B.",N/A N/A - N/A
1733,MU,250,27,"Becker, David Arnold",N/A N/A - N/A
1650,MU,253,01,"Spiller, William T.",TR 03:10 PM - 04:00 PM
1738,MU,262,01,"Davies, Susan A.",TR 10:10 AM - 11:00 AM
1667,MU,312,01,"Barata, Antonio G.",TR 08:10 AM - 09:30 AM
1668,MU,312,02,"Barata, Antonio G.",N/A N/A - N/A
1688,MU,324,01,"McLamore, Laura A.",TR 03:10 PM - 04:30 PM
1689,MU,324,02,"McLamore, Laura A.",N/A N/A - N/A
1651,MU,324,03,"Spiller, William T.",TR 01:40 PM - 03:00 PM
1652,MU,324,04,"Spiller, William T.",N/A N/A - N/A
1690,MU,331,01,"McLamore, Laura A.",TR 09:10 AM - 11:00 AM
1745,MU,350,01,"Hustad, Kenneth J.",N/A N/A - N/A
1731,MU,350,02,"Bachman, James",N/A N/A - N/A
1653,MU,350,07,"Spiller, William T.",N/A N/A - N/A
1769,MU,350,09,"Waibel, Keith A.",N/A N/A - N/A
1778,MU,350,12,"Woodruff, Christopher J.",N/A N/A - N/A
1764,MU,350,13,"Miller, Mark L.",N/A N/A - N/A
1725,MU,350,14,"Astaire, John Carroll",N/A N/A - N/A
1722,MU,350,18,"Arthur, Katherine",N/A N/A - N/A
1753,MU,350,19,"Kramer, Laura M.",N/A N/A - N/A
1757,MU,350,24,"Kreitzer, Jacalyn B.",N/A N/A - N/A
1734,MU,350,27,"Becker, David Arnold",N/A N/A - N/A
1768,MU,350,28,"Severtson, Paul H.",N/A N/A - N/A
1706,MU,351,01,"Rinzler, Paul E.",MWF 09:10 AM - 10:00 AM
1739,MU,368,01,"Davies, Susan A.",TR 12:10 PM - 01:00 PM
1707,MU,370,01,"Rinzler, Paul E.",MTWF 11:10 AM - 12:00 PM
1708,MU,370,02,"Rinzler, Paul E.",MW 03:10 PM - 04:30 PM
1779,MU,371,01,"Woodruff, Christopher J.",F 02:10 PM - 04:00 PM
1709,MU,371,02,"Rinzler, Paul E.",N/A N/A - N/A
1660,MU,371,03,"Arrivee, David C.",N/A N/A - N/A
1697,MU,371,04,"McMahan, Andrew L.",N/A N/A - N/A
1698,MU,371,05,"McMahan, Andrew L.",N/A N/A - N/A
1732,MU,371,06,"Bachman, James",R 04:40 PM - 06:30 PM
1726,MU,371,07,"Astaire, John Carroll",N/A N/A - N/A
1661,MU,371,09,"Arrivee, David C.",N/A N/A - N/A
1765,MU,371,10,"Miller, Mark L.",N/A N/A - N/A
1780,MU,372,01,"Woodruff, Christopher J.",MW 05:10 PM - 06:30 PM
1699,MU,373,01,"McMahan, Andrew L.",MW 07:10 PM - 09:00 PM
1662,MU,374,01,"Arrivee, David C.",TR 04:40 PM - 06:30 PM
1781,MU,376,01,"Woodruff, Christopher J.",T 07:10 PM - 09:00 PM
1677,MU,381,01,"Davies, Thomas H.",MTWF 11:10 AM - 12:00 PM
1678,MU,383,01,"Davies, Thomas H.",N/A N/A - N/A
1679,MU,385,01,"Davies, Thomas H.",MTWR 04:10 PM - 05:00 PM
1669,MU,386,01,"Davies, Thomas H.",MTWR 03:10 PM - 04:00 PM
1680,MU,388,01,"Habib, Kenneth S.",MW 06:10 PM - 08:00 PM
1670,MU,389,01,"Davies, Thomas H.",T 05:10 PM - 07:00 PM
1685,MU,400,08,"McLamore, Laura A.",N/A N/A - N/A
1710,MU,400,11,"Russell, Craig H.",N/A N/A - N/A
1686,MU,432,01,"McLamore, Laura A.",TR 01:10 PM - 03:00 PM
1727,MU,450,02,"Bachman, James",N/A N/A - N/A
1740,MU,450,05,"Duffy, Suzanne T.",N/A N/A - N/A
1645,MU,450,07,"Spiller, William T.",N/A N/A - N/A
1758,MU,450,13,"Miller, Mark L.",N/A N/A - N/A
1723,MU,450,14,"Astaire, John Carroll",N/A N/A - N/A
1719,MU,450,18,"Arthur, Katherine",N/A N/A - N/A
1754,MU,450,24,"Kreitzer, Jacalyn B.",N/A N/A - N/A
1654,MU,461,02,"Arrivee, David C.",N/A N/A - N/A
1671,MU,461,05,"Davies, Thomas H.",N/A N/A - N/A
1681,MU,461,07,"Habib, Kenneth S.",N/A N/A - N/A
1687,MU,461,08,"McLamore, Laura A.",N/A N/A - N/A
1691,MU,461,09,"McMahan, Andrew L.",N/A N/A - N/A
1700,MU,461,10,"Rinzler, Paul E.",N/A N/A - N/A
1711,MU,461,11,"Russell, Craig H.",N/A N/A - N/A
1712,MU,P120,01,"Russell, Craig H.",MWF 09:10 AM - 10:00 AM
1713,MU,P120,02,"Russell, Craig H.",N/A N/A - N/A
1770,MU,P172,01,"Woodruff, Christopher J.",MW 05:10 PM - 06:30 PM
1646,MU,P253,01,"Spiller, William T.",TR 03:10 PM - 04:00 PM
547,NR,203,01,"Tognazzini, Todd A.",TR 08:10 AM - 09:30 AM
515,NR,208,01,"Andreano, Lisa Elaine",TR 03:10 PM - 04:00 PM
516,NR,208,02,"Andreano, Lisa Elaine",TR 12:10 PM - 03:00 PM
529,NR,215,01,"Miller, Andrea Marie",M 09:10 AM - 10:00 AM
530,NR,215,02,"Miller, Andrea Marie",M 12:10 PM - 03:00 PM
554,NR,218,01,"Yun, David I.",M 03:10 PM - 04:00 PM
555,NR,218,02,"Yun, David I.",MW 12:10 PM - 03:00 PM
559,NR,218,03,"Zimmerman, Maurica Anderson",T 03:10 PM - 04:00 PM
560,NR,218,04,"Zimmerman, Maurica Anderson",TR 12:10 PM - 03:00 PM
462,NR,290,01,"Bisbing, Sarah M.",N/A N/A - N/A
519,NR,306,01,"Canestro, Miranda Louise",TR 12:10 PM - 01:30 PM
520,NR,306,02,"Canestro, Miranda Louise",W 12:10 PM - 03:00 PM
521,NR,306,03,"Canestro, Miranda Louise",W 03:10 PM - 06:00 PM
561,NR,308,01,"Zimmerman, Maurica Anderson",MWF 09:10 AM - 10:00 AM
562,NR,308,02,"Zimmerman, Maurica Anderson",F 10:10 AM - 12:00 PM
517,NR,308,03,"Aversano, Robert Douglas",TR 01:40 PM - 03:00 PM
518,NR,308,04,"Aversano, Robert Douglas",F 12:10 PM - 02:00 PM
464,NR,311,01,"Chiu, Yi Wen",TR 09:40 AM - 11:00 AM
465,NR,311,02,"Chiu, Yi Wen",R 03:10 PM - 06:00 PM
466,NR,311,03,"Chiu, Yi Wen",W 09:10 AM - 12:00 PM
474,NR,315,01,"Gill, Samantha J.",MW 04:10 PM - 05:00 PM
475,NR,315,02,"Gill, Samantha J.",TR 12:10 PM - 03:00 PM
497,NR,320,01,"Surfleet, Christopher Graham",MWF 08:10 AM - 09:00 AM
498,NR,320,02,"Surfleet, Christopher Graham",F 09:10 AM - 12:00 PM
522,NR,323,01,"Jencks, Michael",TR 02:10 PM - 04:00 PM
511,NR,324,01,"Verma, Priya O.",MW 12:10 PM - 02:00 PM
503,NR,326,01,"Thompson, Richard P.",TR 09:40 AM - 11:00 AM
504,NR,326,02,"Thompson, Richard P.",F 08:10 AM - 10:00 AM
505,NR,326,03,"Thompson, Richard P.",F 10:10 AM - 12:00 PM
512,NR,335,01,"Verma, Priya O.",MW 05:10 PM - 06:30 PM
513,NR,335,02,"Verma, Priya O.",T 03:10 PM - 06:00 PM
514,NR,335,03,"Verma, Priya O.",R 03:10 PM - 06:00 PM
506,NR,339,02,"Thompson, Richard P.",N/A N/A - N/A
2107,NR,360,70,"Martin, Kathleen J.",TR 02:10 PM - 04:00 PM
2108,NR,360,71,"Martin, Kathleen J.",TR 06:10 PM - 08:00 PM
523,NR,404,01,"Jencks, Michael",F 08:10 AM - 11:00 AM
476,NR,414,01,"Gill, Samantha J.",TR 03:10 PM - 04:30 PM
507,NR,414,01,"Thompson, Richard P.",TR 03:10 PM - 04:30 PM
477,NR,414,02,"Gill, Samantha J.",W 12:10 PM - 03:00 PM
508,NR,414,03,"Thompson, Richard P.",W 09:10 AM - 12:00 PM
538,NR,416,01,"Spann, Sarah Elizabeth",MWF 11:10 AM - 12:00 PM
539,NR,416,02,"Spann, Sarah Elizabeth",W 12:10 PM - 03:00 PM
540,NR,416,03,"Spann, Sarah Elizabeth",F 12:10 PM - 03:00 PM
556,NR,418,01,"Yun, David I.",W 03:10 PM - 04:00 PM
557,NR,418,02,"Yun, David I.",MW 04:10 PM - 06:00 PM
499,NR,420,01,"Surfleet, Christopher Graham",TR 07:40 AM - 09:00 AM
500,NR,420,02,"Surfleet, Christopher Graham",T 12:10 PM - 03:00 PM
527,NR,421,72,"Langle, Brooke A.",MWF 10:10 AM - 11:00 AM
541,NR,421,72,"Spann, Sarah Elizabeth",R 08:10 AM - 11:00 AM
542,NR,421,72,"Spann, Sarah Elizabeth",MWF 10:10 AM - 11:00 AM
543,NR,421,72,"Spann, Sarah Elizabeth",MWF 10:10 AM - 11:00 AM
528,NR,421,73,"Langle, Brooke A.",R 08:10 AM - 11:00 AM
544,NR,421,73,"Spann, Sarah Elizabeth",R 08:10 AM - 11:00 AM
545,NR,425,01,"Spann, Sarah Elizabeth",MWF 09:10 AM - 10:00 AM
546,NR,425,02,"Spann, Sarah Elizabeth",M 03:10 PM - 06:00 PM
467,NR,455,01,"Dicus, Christopher A.",TR 04:40 PM - 06:00 PM
468,NR,455,02,"Dicus, Christopher A.",R 08:10 AM - 11:00 AM
457,NR,470,01,"Brown, Gregory Gordon",MW 04:10 PM - 06:00 PM
501,NR,472,01,"Surfleet, Christopher Graham",N/A N/A - N/A
509,NR,476,02,"Thompson, Richard P.",N/A N/A - N/A
502,NR,476,03,"Surfleet, Christopher Graham",N/A N/A - N/A
469,NR,478,01,"Dicus, Christopher A.",T 08:10 AM - 11:00 AM
510,NR,479,03,"Thompson, Richard P.",N/A N/A - N/A
524,NR,479,04,"Keith, Trevor Ryan",N/A N/A - N/A
558,NR,479,05,"Yun, David I.",N/A N/A - N/A
463,NR,479,09,"Bisbing, Sarah M.",N/A N/A - N/A
634,NR,479,80,"Dietterick, Brian C.",N/A N/A - N/A
470,NR,539,01,"Dicus, Christopher A.",N/A N/A - N/A
471,NR,599,06,"Dicus, Christopher A.",N/A N/A - N/A
4742,PEM,182,01,"Lee, Larry",N/A N/A - N/A
4743,PEM,183,01,"Callero, Joe Dominic",N/A N/A - N/A
4745,PEM,185,01,"Walsh, Timothy E.",N/A N/A - N/A
4748,PEM,189,01,"Sampson, Mark Stephen",N/A N/A - N/A
4751,PEM,191,01,"Milich, Thomas M.",N/A N/A - N/A
4753,PEM,192,01,"Carless, Nicholas Earl",N/A N/A - N/A
4755,PEM,193,01,"Conover, Mark R.",N/A N/A - N/A
4746,PEM,195,01,"Cartwright, Lionel Scott",N/A N/A - N/A
4757,PEM,196,01,"Sioredas, Jonathan P.",N/A N/A - N/A
4744,PEW,183,01,"Mimnaugh, Faith A.",N/A N/A - N/A
4749,PEW,189,01,"Crozier, Alex G.",N/A N/A - N/A
4750,PEW,190,01,"Condon, Jennifer A.",N/A N/A - N/A
4752,PEW,191,01,"Milich, Thomas M.",N/A N/A - N/A
4754,PEW,192,01,"Winterhalter, Katharina Franziska",N/A N/A - N/A
4756,PEW,193,01,"Conover, Mark R.",N/A N/A - N/A
4747,PEW,195,01,"Aagaard, Sofie J.",N/A N/A - N/A
1886,PHIL,126,01,"Abney, Keith A.",TR 06:10 PM - 08:00 PM
1895,PHIL,126,02,"Bomstad, Linda K.",TR 04:10 PM - 06:00 PM
1908,PHIL,126,03,"McKay, Ian James Remmel",MW 02:10 PM - 04:00 PM
1909,PHIL,126,04,"McKay, Ian James Remmel",MW 04:10 PM - 06:00 PM
1910,PHIL,126,05,"McKay, Ian James Remmel",MW 06:10 PM - 08:00 PM
1889,PHIL,230,01,"Andes, Laura E.",MW 04:10 PM - 06:00 PM
1890,PHIL,230,02,"Andes, Laura E.",MW 06:10 PM - 08:00 PM
1891,PHIL,230,03,"Andes, Laura E.",TR 02:10 PM - 04:00 PM
1903,PHIL,230,04,"Graziano, Richard G.",TR 06:10 PM - 08:00 PM
1904,PHIL,230,05,"Graziano, Richard G.",TR 04:10 PM - 06:00 PM
1864,PHIL,230,06,"Helms, Eleanor D.",TR 04:10 PM - 06:00 PM
1865,PHIL,230,07,"Helms, Eleanor D.",TR 02:10 PM - 04:00 PM
1874,PHIL,230,08,"Long, Todd R.",TR 12:10 PM - 02:00 PM
1875,PHIL,230,09,"Long, Todd R.",TR 02:10 PM - 04:00 PM
1881,PHIL,230,10,"Miklowitz, Paul S.",TR 02:10 PM - 04:00 PM
1882,PHIL,230,11,"Miklowitz, Paul S.",TR 04:10 PM - 06:00 PM
1883,PHIL,230,70,"Miklowitz, Paul S.",TR 12:10 PM - 02:00 PM
1856,PHIL,231,01,"Ball, Stephen W.",TR 12:10 PM - 02:00 PM
1899,PHIL,231,02,"Dickinson, Jeremy Anon",TR 04:10 PM - 06:00 PM
1900,PHIL,231,03,"Dickinson, Jeremy Anon",TR 06:10 PM - 08:00 PM
1870,PHIL,231,06,"Lin, Patrick",MW 06:10 PM - 08:00 PM
1876,PHIL,231,07,"Lynch, Joseph J.",TR 04:10 PM - 06:00 PM
1877,PHIL,231,08,"Lynch, Joseph J.",TR 06:10 PM - 08:00 PM
1855,PHIL,231,09,"Scriven, Talmage E.",MW 10:10 AM - 12:00 PM
1861,PHIL,241,01,"Fernflores, Francisco Jose",MW 12:10 PM - 02:00 PM
1901,PHIL,312,01,"Dickinson, Jeremy Anon",TR 02:10 PM - 04:00 PM
1859,PHIL,313,01,"Brown, Dwight Kenneth",MW 04:10 PM - 06:00 PM
1866,PHIL,319,01,"Helms, Eleanor D.",TR 12:10 PM - 02:00 PM
1862,PHIL,321,01,"Fernflores, Francisco Jose",MW 08:10 AM - 10:00 AM
1863,PHIL,321,02,"Fernflores, Francisco Jose",MW 10:10 AM - 12:00 PM
1867,PHIL,322,01,"Jenkins, Ryan Robert",TR 02:10 PM - 04:00 PM
1868,PHIL,322,02,"Jenkins, Ryan Robert",TR 04:10 PM - 06:00 PM
1869,PHIL,323,01,"Jenkins, Ryan Robert",MW 02:10 PM - 04:00 PM
1887,PHIL,327,01,"Abney, Keith A.",TR 02:10 PM - 04:00 PM
1888,PHIL,327,02,"Abney, Keith A.",TR 04:10 PM - 06:00 PM
1857,PHIL,331,01,"Ball, Stephen W.",MW 12:10 PM - 02:00 PM
1858,PHIL,331,02,"Ball, Stephen W.",MW 02:10 PM - 04:00 PM
1860,PHIL,335,01,"Brown, Dwight Kenneth",MW 12:10 PM - 02:00 PM
1884,PHIL,335,02,"Zoller, David J.",MW 12:10 PM - 02:00 PM
1885,PHIL,335,03,"Zoller, David J.",MW 02:10 PM - 04:00 PM
1907,PHIL,336,02,"Linsenbard, Gail Evelyn",TR 06:10 PM - 08:00 PM
1896,PHIL,337,01,"Cross, Judith",MW 02:10 PM - 04:00 PM
1897,PHIL,337,02,"Cross, Judith",MW 04:10 PM - 06:00 PM
1898,PHIL,341,01,"Cross, Judith",MW 06:10 PM - 08:00 PM
1878,PHIL,342,01,"Lynch, Joseph J.",MW 04:10 PM - 06:00 PM
1852,PHIL,385,02,"Scriven, Talmage E.",F 02:10 PM - 04:00 PM
1873,PHIL,412,01,"Long, Todd R.",MW 12:10 PM - 02:00 PM
1902,PHIL,423,01,"Graziano, Richard G.",TR 02:10 PM - 04:00 PM
1853,PHIL,460,01,"Scriven, Talmage E.",N/A N/A - N/A
1854,PHIL,461,01,"Scriven, Talmage E.",N/A N/A - N/A
1880,PHIL,P230,11,"Miklowitz, Paul S.",TR 04:10 PM - 06:00 PM
4421,PHYS,104,02,"Eickemeyer, James A.",MW 04:10 PM - 06:00 PM
4261,PHYS,111,01,"Echols, Robert S.",MTWR 04:10 PM - 05:00 PM
4399,PHYS,121,02,"Clough, Andrew R.",MTWR 06:10 PM - 07:00 PM
4358,PHYS,121,03,"Saunders, Karl Francis",MTWR 02:10 PM - 03:00 PM
4370,PHYS,121,04,"Sungar, Nilgun",MTWR 03:10 PM - 04:00 PM
4412,PHYS,121,06,"Douglas, Andrew Timothy",MTWR 05:10 PM - 06:00 PM
4385,PHYS,121,07,"Abdalmoneam, Marwa Hefny Abdalnaim",MTWR 08:10 AM - 09:00 AM
4453,PHYS,121,08,"Sanchez, Alfredo Xavier",MTWR 04:10 PM - 05:00 PM
4408,PHYS,122,01,"Demsetz, Elizabeth C.",MWF 09:10 AM - 10:00 AM
4409,PHYS,122,02,"Demsetz, Elizabeth C.",W 03:10 PM - 06:00 PM
4410,PHYS,122,03,"Demsetz, Elizabeth C.",R 03:10 PM - 06:00 PM
4444,PHYS,122,04,"Kyriakides, Chrysanthos",TR 06:10 PM - 07:30 PM
4445,PHYS,122,05,"Kyriakides, Chrysanthos",W 08:10 AM - 11:00 AM
4446,PHYS,122,06,"Kyriakides, Chrysanthos",W 12:10 PM - 03:00 PM
4416,PHYS,122,07,"Echols, Sean L.",TR 04:40 PM - 06:00 PM
4447,PHYS,122,08,"Kyriakides, Chrysanthos",F 08:10 AM - 11:00 AM
4437,PHYS,122,09,"Horst, William B.",F 12:10 PM - 03:00 PM
4454,PHYS,122,10,"Sanchez, Alfredo Xavier",MWF 08:10 AM - 09:00 AM
4455,PHYS,122,11,"Sanchez, Alfredo Xavier",R 08:10 AM - 11:00 AM
4456,PHYS,122,12,"Sanchez, Alfredo Xavier",R 12:10 PM - 03:00 PM
4448,PHYS,122,13,"Kyriakides, Chrysanthos",MW 04:10 PM - 05:30 PM
4457,PHYS,122,14,"Sanchez, Alfredo Xavier",T 08:10 AM - 11:00 AM
4417,PHYS,122,15,"Echols, Sean L.",T 12:10 PM - 03:00 PM
4390,PHYS,122,16,"Buffa, Jr., Anthony J.",TR 06:10 PM - 07:30 PM
4391,PHYS,122,17,"Buffa, Jr., Anthony J.",M 03:10 PM - 06:00 PM
4392,PHYS,122,18,"Buffa, Jr., Anthony J.",T 03:10 PM - 06:00 PM
4393,PHYS,122,19,"Buffa, Jr., Anthony J.",M 06:10 PM - 09:00 PM
4438,PHYS,122,20,"Horst, William B.",MW 05:40 PM - 07:00 PM
4439,PHYS,122,21,"Horst, William B.",T 06:10 PM - 09:00 PM
4364,PHYS,123,01,"Sharpe, John P.",MWF 11:10 AM - 12:00 PM
4365,PHYS,123,02,"Sharpe, John P.",T 08:10 AM - 11:00 AM
4366,PHYS,123,03,"Sharpe, John P.",T 12:10 PM - 03:00 PM
4309,PHYS,132,01,"Gutierrez, Thomas D.",MWF 11:10 AM - 12:00 PM
4310,PHYS,132,02,"Gutierrez, Thomas D.",W 03:10 PM - 06:00 PM
4311,PHYS,132,03,"Gutierrez, Thomas D.",R 08:10 AM - 11:00 AM
4462,PHYS,132,04,"Wang, Xiaofeng",TR 09:40 AM - 11:00 AM
4386,PHYS,132,05,"Abdalmoneam, Marwa Hefny Abdalnaim",T 12:10 PM - 03:00 PM
4299,PHYS,132,06,"Gillen, Katharina",W 12:10 PM - 03:00 PM
4341,PHYS,132,07,"Kuriabova, Tatiana",MWF 08:10 AM - 09:00 AM
4342,PHYS,132,08,"Kuriabova, Tatiana",T 08:10 AM - 11:00 AM
4343,PHYS,132,09,"Kuriabova, Tatiana",T 03:10 PM - 06:00 PM
4394,PHYS,132,10,"Carmichael, Andrew",MWF 11:10 AM - 12:00 PM
4387,PHYS,132,11,"Abdalmoneam, Marwa Hefny Abdalnaim",F 08:10 AM - 11:00 AM
4395,PHYS,132,12,"Carmichael, Andrew",R 03:10 PM - 06:00 PM
4400,PHYS,132,13,"Clough, Andrew R.",TR 03:10 PM - 04:30 PM
4401,PHYS,132,14,"Clough, Andrew R.",F 08:10 AM - 11:00 AM
4402,PHYS,132,15,"Clough, Andrew R.",F 12:10 PM - 03:00 PM
4422,PHYS,132,19,"Fraser, Scott T.",TR 04:40 PM - 06:00 PM
4423,PHYS,132,20,"Fraser, Scott T.",W 08:10 AM - 11:00 AM
4424,PHYS,132,21,"Fraser, Scott T.",W 12:10 PM - 03:00 PM
4403,PHYS,132,22,"Culbreath, Christopher M.",MWF 01:10 PM - 02:00 PM
4404,PHYS,132,23,"Culbreath, Christopher M.",R 08:10 AM - 11:00 AM
4405,PHYS,132,24,"Culbreath, Christopher M.",R 12:10 PM - 03:00 PM
4406,PHYS,132,25,"Culbreath, Christopher M.",W 08:10 AM - 11:00 AM
4349,PHYS,132,26,"Mewes, Matthew J.",MWF 10:10 AM - 11:00 AM
4350,PHYS,132,27,"Mewes, Matthew J.",M 03:10 PM - 06:00 PM
4351,PHYS,132,28,"Mewes, Matthew J.",T 03:10 PM - 06:00 PM
4463,PHYS,132,29,"Wang, Xiaofeng",TR 07:40 AM - 09:00 AM
4293,PHYS,132,30,"Gillen, Glen David",R 12:10 PM - 03:00 PM
4407,PHYS,132,31,"Culbreath, Christopher M.",R 03:10 PM - 06:00 PM
4413,PHYS,132,32,"Douglas, Andrew Timothy",MWF 03:10 PM - 04:00 PM
4414,PHYS,132,33,"Douglas, Andrew Timothy",T 08:10 AM - 11:00 AM
4415,PHYS,132,34,"Douglas, Andrew Timothy",T 12:10 PM - 03:00 PM
4330,PHYS,132,50,"Keim, Nathan C.",MWF 08:10 AM - 09:00 AM
4331,PHYS,132,51,"Keim, Nathan C.",MWF 09:10 AM - 10:00 AM
4345,PHYS,132,52,"Mastoridis, Themistoklis",MWF 10:10 AM - 11:00 AM
4346,PHYS,132,53,"Mastoridis, Themistoklis",MWF 11:10 AM - 12:00 PM
4280,PHYS,132,54,"Fernsler, Jonathan G.",MWF 12:10 PM - 01:00 PM
4281,PHYS,132,55,"Fernsler, Jonathan G.",MWF 01:10 PM - 02:00 PM
4388,PHYS,132,56,"Abdalmoneam, Marwa Hefny Abdalnaim",MWF 02:10 PM - 03:00 PM
4389,PHYS,132,57,"Abdalmoneam, Marwa Hefny Abdalnaim",MWF 03:10 PM - 04:00 PM
4425,PHYS,132,58,"Fraser, Scott T.",MWF 04:10 PM - 05:00 PM
4426,PHYS,132,59,"Fraser, Scott T.",MWF 05:10 PM - 06:00 PM
4262,PHYS,133,01,"Beekman, Matthew K.",MWF 10:10 AM - 11:00 AM
4263,PHYS,133,02,"Beekman, Matthew K.",T 08:10 AM - 11:00 AM
4264,PHYS,133,03,"Beekman, Matthew K.",T 12:10 PM - 03:00 PM
4265,PHYS,133,04,"Beekman, Matthew K.",W 12:10 PM - 03:00 PM
4431,PHYS,133,07,"Heston, Nathan Clark",MWF 10:10 AM - 11:00 AM
4432,PHYS,133,08,"Heston, Nathan Clark",R 12:10 PM - 03:00 PM
